Date,Price,Max Price,15% drop,10% drop,5% drop,2% drop
2020-04-17,60.40493739995741,0,0,0,0,0
2020-04-17,55.69249547513804,60.40493739995741,0,0,90,0
2020-04-20,59.26966785618241,60.40493739995741,0,0,0,0
2020-04-20,56.18515529207088,60.40493739995741,0,0,89,0
2020-04-21,55.94953757662893,60.40493739995741,0,0,89,0
2020-04-21,51.70833613439537,60.40493739995741,0,193,0,0
2020-04-22,55.84244350985747,60.40493739995741,0,0,90,0
2020-04-22,52.47947072994454,60.40493739995741,0,191,0,0
2020-04-23,57.08481394403917,60.40493739995741,0,0,88,0
2020-04-23,55.07131712356669,60.40493739995741,0,0,91,0
2020-04-24,56.63498824034468,60.40493739995741,0,0,88,0
2020-04-24,54.835693359375,60.40493739995741,0,0,91,0
2020-04-27,58.00587399135932,60.40493739995741,0,0,0,43
2020-04-27,54.02172046914981,60.40493739995741,0,185,0,0
2020-04-28,58.62707057139217,60.40493739995741,0,0,0,43
2020-04-28,55.88528195853706,60.40493739995741,0,0,89,0
2020-04-29,59.54812894303242,60.40493739995741,0,0,0,0
2020-04-29,57.81309222399825,60.40493739995741,0,0,0,43
2020-04-30,61.86150840912623,0,0,0,0,0
2020-04-30,58.69132278582894,61.86150840912623,0,0,85,0
2020-05-04,59.54812940350958,61.86150840912623,0,0,0,42
2020-05-04,54.40728369960947,61.86150840912623,0,184,0,0
2020-05-05,59.65523162503791,61.86150840912623,0,0,0,42
2020-05-05,53.55047722175755,61.86150840912623,0,187,0,0
2020-05-06,57.62031799165378,61.86150840912623,0,0,87,0
2020-05-06,54.19308718174128,61.86150840912623,0,185,0,0
2020-05-07,57.79166866688782,61.86150840912623,0,0,87,0
2020-05-07,55.99237405594064,61.86150840912623,0,0,89,0
2020-05-08,57.72741441468934,61.86150840912623,0,0,87,0
2020-05-08,52.69366955849194,61.86150840912623,0,190,0,0
2020-05-11,57.57747682377743,61.86150840912623,0,0,87,0
2020-05-11,55.26409856824834,61.86150840912623,0,181,0,0
2020-05-12,57.36326725169366,61.86150840912623,0,0,87,0
2020-05-12,54.49296304671611,61.86150840912623,0,184,0,0
2020-05-13,60.61914309817372,61.86150840912623,0,0,0,41
2020-05-13,57.36327131346696,61.86150840912623,0,0,87,0
2020-05-14,65.31015933683182,0,0,0,0,0
2020-05-14,56.97770656399339,65.31015933683182,0,176,0,0
2020-05-15,63.40377030186767,65.31015933683182,0,0,0,39
2020-05-15,58.54138395111023,65.31015933683182,0,171,0,0
2020-05-18,59.2482547184367,65.31015933683182,0,0,84,0
2020-05-18,56.54930911250072,65.31015933683182,0,177,0,0
2020-05-19,59.54813083469877,65.31015933683182,0,0,84,0
2020-05-19,55.73533946077163,65.31015933683182,0,179,0,0
2020-05-20,59.46245347310597,65.31015933683182,0,0,84,0
2020-05-20,56.63498555362639,65.31015933683182,0,177,0,0
2020-05-21,59.9336966806743,65.31015933683182,0,0,83,0
2020-05-21,57.62031847917947,65.31015933683182,0,174,0,0
2020-05-22,59.78375786677302,65.31015933683182,0,0,84,0
2020-05-22,57.10623383598708,65.31015933683182,0,175,0,0
2020-05-26,59.56955863281594,65.31015933683182,0,0,84,0
2020-05-26,58.0487236073061,65.31015933683182,0,172,0,0
2020-05-27,59.89085516633894,65.31015933683182,0,0,83,0
2020-05-27,57.44895470694225,65.31015933683182,0,174,0,0
2020-05-28,62.5469556306363,65.31015933683182,0,0,0,40
2020-05-28,57.87735676339237,65.31015933683182,0,173,0,0
2020-05-29,62.43985689831841,65.31015933683182,0,0,0,40
2020-05-29,59.39818715505459,65.31015933683182,0,0,84,0
2020-06-01,65.97418592051714,0,0,0,0,0
2020-06-01,61.71156937134892,65.97418592051714,0,0,81,0
2020-06-02,65.54579119001116,65.97418592051714,0,0,0,0
2020-06-02,60.83334868615415,65.97418592051714,0,0,82,0
2020-06-03,65.31015296208163,65.97418592051714,0,0,0,0
2020-06-03,62.13996770152077,65.97418592051714,0,0,80,0
2020-06-04,66.40259241380546,0,0,0,0,0
2020-06-04,61.73299336850727,66.40259241380546,0,0,81,0
2020-06-05,70.47243806174689,0,0,0,0,0
2020-06-05,64.26058181922208,70.47243806174689,0,0,78,0
2020-06-08,71.97184255009472,0,0,0,0,0
2020-06-08,67.30224347560205,71.97184255009472,0,0,74,0
2020-06-09,70.53668658438754,71.97184255009472,0,0,0,0
2020-06-09,65.61004263789313,71.97184255009472,0,0,76,0
2020-06-10,69.40141559041567,71.97184255009472,0,0,0,36
2020-06-10,65.2244785409925,71.97184255009472,0,0,77,0
2020-06-11,69.85124552815623,71.97184255009472,0,0,0,36
2020-06-11,64.28199575894415,71.97184255009472,0,156,0,0
2020-06-12,66.14555598905608,71.97184255009472,0,0,76,0
2020-06-12,61.73300128582742,71.97184255009472,0,162,0,0
2020-06-15,68.97302565463754,71.97184255009472,0,0,0,36
2020-06-15,64.2605829080474,71.97184255009472,0,156,0,0
2020-06-16,67.687814451499,71.97184255009472,0,0,74,0
2020-06-16,62.52554628246495,71.97184255009472,0,160,0,0
2020-06-17,66.35974819243225,71.97184255009472,0,0,75,0
2020-06-17,62.97536067565293,71.97184255009472,0,159,0,0
2020-06-18,68.03052887081712,71.97184255009472,0,0,73,0
2020-06-18,63.61796815598056,71.97184255009472,0,157,0,0
2020-06-19,67.60211606333355,71.97184255009472,0,0,74,0
2020-06-19,65.22447383772646,71.97184255009472,0,0,77,0
2020-06-22,69.82981622931175,71.97184255009472,0,0,0,36
2020-06-22,65.9956037007924,71.97184255009472,0,0,76,0
