Date,Price,Max Price,15% drop,10% drop,5% drop,2% drop
2020-04-17,128.9639496187442,0,0,0,0,0
2020-04-17,122.4696907731807,128.9639496187442,0,0,41,0
2020-04-20,127.1676723272215,128.9639496187442,0,0,0,0
2020-04-20,120.6734133038753,128.9639496187442,0,0,41,0
2020-04-21,122.5157633867996,128.9639496187442,0,0,0,20
2020-04-21,118.3704931970207,128.9639496187442,0,0,42,0
2020-04-22,122.4696997347902,128.9639496187442,0,0,41,0
2020-04-22,118.0941368382621,128.9639496187442,0,0,42,0
2020-04-23,135.4121622733558,0,0,0,0,0
2020-04-23,120.6734235225143,135.4121622733558,0,83,0,0
2020-04-24,124.3581121082902,135.4121622733558,0,0,40,0
2020-04-24,118.8310849034773,135.4121622733558,0,84,0,0
2020-04-27,123.4369214969447,135.4121622733558,0,0,41,0
2020-04-27,117.955956525249,135.4121622733558,0,85,0,0
2020-04-28,127.7664418698999,135.4121622733558,0,0,39,0
2020-04-28,119.7522552886941,135.4121622733558,0,84,0,0
2020-04-29,143.7026836225787,0,0,0,0,0
2020-04-29,120.7655301282797,143.7026836225787,166,0,0,0
2020-04-30,140.0640817902726,143.7026836225787,0,0,0,18
2020-04-30,122.6539379229291,143.7026836225787,0,82,0,0
2020-05-04,121.5945759303531,143.7026836225787,164,0,0,0
2020-05-04,112.8434511474868,143.7026836225787,177,0,0,0
2020-05-05,117.1268926367332,143.7026836225787,171,0,0,0
2020-05-05,108.6981766832424,143.7026836225787,184,0,0,0
2020-05-06,114.6857881107091,143.7026836225787,174,0,0,0
2020-05-06,104.5529072334577,143.7026836225787,191,0,0,0
2020-05-07,113.0277078187752,143.7026836225787,177,0,0,0
2020-05-07,104.2765810788837,143.7026836225787,192,0,0,0
2020-05-08,107.6849048096456,143.7026836225787,186,0,0,0
2020-05-08,99.71677325481969,143.7026836225787,201,0,0,0
2020-05-11,105.0135087074926,143.7026836225787,190,0,0,0
2020-05-11,100.4076530624271,143.7026836225787,199,0,0,0
2020-05-12,102.1578798726731,143.7026836225787,196,0,0,0
2020-05-12,97.50596284814789,143.7026836225787,205,0,0,0
2020-05-13,105.9346673218479,143.7026836225787,189,0,0,0
2020-05-13,98.79559191537554,143.7026836225787,202,0,0,0
2020-05-14,105.7504447736207,143.7026836225787,189,0,0,0
2020-05-14,98.56530740400666,143.7026836225787,203,0,0,0
2020-05-15,101.3288325229631,143.7026836225787,197,0,0,0
2020-05-15,98.10473330632337,143.7026836225787,204,0,0,0
2020-05-18,100.4076394284333,143.7026836225787,199,0,0,0
2020-05-18,90.82745958195987,143.7026836225787,220,0,0,0
2020-05-19,93.13039028002433,143.7026836225787,215,0,0,0
2020-05-19,86.12949181607765,143.7026836225787,232,0,0,0
