Date,Price,Max Price,15% drop,10% drop,5% drop,2% drop
2020-04-17,59.80041293422114,0,0,0,0,0
2020-04-17,52.57977895569383,59.80041293422114,0,190,0,0
2020-04-20,55.24510887640088,59.80041293422114,0,0,91,0
2020-04-20,51.61056223979556,59.80041293422114,0,194,0,0
2020-04-21,55.19665342624157,59.80041293422114,0,0,91,0
2020-04-21,50.98057677088331,59.80041293422114,0,196,0,0
2020-04-22,55.681258755653,59.80041293422114,0,0,90,0
2020-04-22,50.64135302605018,59.80041293422114,395,0,0,0
2020-04-23,55.2451106935419,59.80041293422114,0,0,91,0
2020-04-23,51.70748370531774,59.80041293422114,0,193,0,0
2020-04-24,55.14819505931451,59.80041293422114,0,0,91,0
2020-04-24,50.93211828780314,59.80041293422114,0,196,0,0
2020-04-27,53.25822656924121,59.80041293422114,0,188,0,0
2020-04-27,51.85286773237136,59.80041293422114,0,193,0,0
2020-04-28,52.82208191988728,59.80041293422114,0,189,0,0
2020-04-28,49.96290426917686,59.80041293422114,400,0,0,0
2020-04-29,55.09973181074289,59.80041293422114,0,0,91,0
2020-04-29,52.87054369238896,59.80041293422114,0,189,0,0
2020-04-30,58.00737070267184,59.80041293422114,0,0,0,43
2020-04-30,52.62824169094893,59.80041293422114,0,190,0,0
2020-05-04,54.56666282600862,59.80041293422114,0,0,92,0
2020-05-04,50.64135295373422,59.80041293422114,395,0,0,0
2020-05-05,55.05126662557831,59.80041293422114,0,0,91,0
2020-05-05,51.46517980777215,59.80041293422114,0,194,0,0
2020-05-06,56.16586369899116,59.80041293422114,0,0,89,0
2020-05-06,51.41672108977536,59.80041293422114,0,194,0,0
2020-05-07,56.98969516091446,59.80041293422114,0,0,0,44
2020-05-07,52.33747582686575,59.80041293422114,0,191,0,0
2020-05-08,58.8311975706691,59.80041293422114,0,0,0,0
2020-05-08,51.36826082462256,59.80041293422114,0,195,0,0
2020-05-11,55.1966539410524,59.80041293422114,0,0,91,0
2020-05-11,52.38593614459841,59.80041293422114,0,191,0,0
2020-05-12,55.24511786033518,59.80041293422114,0,0,91,0
2020-05-12,50.93212107740234,59.80041293422114,0,196,0,0
2020-05-13,55.92356269867057,59.80041293422114,0,0,89,0
2020-05-13,51.36826315145002,59.80041293422114,0,195,0,0
2020-05-14,53.30668437000882,59.80041293422114,0,188,0,0
2020-05-14,52.09516881614499,59.80041293422114,0,192,0,0
2020-05-15,53.59744586547259,59.80041293422114,0,187,0,0
2020-05-15,51.36825804811787,59.80041293422114,0,195,0,0
2020-05-18,52.77362094084098,59.80041293422114,0,189,0,0
2020-05-18,51.36826208767123,59.80041293422114,0,195,0,0
2020-05-19,53.74283343306119,59.80041293422114,0,186,0,0
2020-05-19,52.24055480957031,59.80041293422114,0,191,0,0
2020-05-20,51.51364684178785,59.80041293422114,0,194,0,0
2020-05-20,50.73827386911656,59.80041293422114,394,0,0,0
2020-05-21,53.30669021606445,59.80041293422114,0,188,0,0
2020-05-21,51.36826511729847,59.80041293422114,0,195,0,0
2020-05-22,56.94123232220047,59.80041293422114,0,0,0,44
2020-05-22,51.75594711303711,59.80041293422114,0,193,0,0
2020-05-26,51.85286621693164,59.80041293422114,0,193,0,0
2020-05-26,50.73827041747993,59.80041293422114,394,0,0,0
2020-05-27,52.14363098144531,59.80041293422114,0,192,0,0
2020-05-27,50.8836554897217,59.80041293422114,0,197,0,0
2020-05-28,52.8705407111621,59.80041293422114,0,189,0,0
2020-05-28,51.75594856346021,59.80041293422114,0,193,0,0
2020-05-29,54.17897672865531,59.80041293422114,0,0,92,0
2020-05-29,49.42983430657387,59.80041293422114,405,0,0,0
2020-06-01,56.50508437296126,59.80041293422114,0,0,88,0
2020-06-01,53.69437052225599,59.80041293422114,0,186,0,0
2020-06-02,56.94123071329063,59.80041293422114,0,0,0,44
2020-06-02,54.03359340027153,59.80041293422114,0,0,93,0
2020-06-03,59.80041037825668,59.80041293422114,0,0,0,0
2020-06-03,54.76050477459567,59.80041293422114,0,0,91,0
2020-06-04,60.4788591789729,0,0,0,0,0
2020-06-04,53.40360524023328,60.4788591789729,0,187,0,0
2020-06-05,70.41328280956543,0,0,0,0,0
2020-06-05,60.57577540490766,70.41328280956543,0,165,0,0
2020-06-08,70.36482106878817,70.41328280956543,0,0,0,0
2020-06-08,66.19721204880928,70.41328280956543,0,0,76,0
2020-06-09,69.54099015635778,70.41328280956543,0,0,0,0
2020-06-09,63.28957309313481,70.41328280956543,0,158,0,0
2020-06-10,67.36026468764257,70.41328280956543,0,0,0,37
2020-06-10,64.50109094287521,70.41328280956543,0,0,78,0
2020-06-11,66.82719540726868,70.41328280956543,0,0,75,0
2020-06-11,61.93267697604362,70.41328280956543,0,161,0,0
2020-06-12,63.6288022921582,70.41328280956543,0,0,79,0
2020-06-12,58.87965954920609,70.41328280956543,340,0,0,0
2020-06-15,63.96802377249733,70.41328280956543,0,0,78,0
2020-06-15,58.63735512478922,70.41328280956543,341,0,0,0
2020-06-16,64.88877900936104,70.41328280956543,0,0,77,0
2020-06-16,60.38194274903732,70.41328280956543,0,166,0,0
2020-06-17,67.55411027852259,70.41328280956543,0,0,0,37
2020-06-17,60.33347989901291,70.41328280956543,0,166,0,0
2020-06-18,67.84486978745541,70.41328280956543,0,0,0,37
2020-06-18,61.35114579691999,70.41328280956543,0,163,0,0
2020-06-19,70.2679117344056,70.41328280956543,0,0,0,0
2020-06-19,64.98570615493163,70.41328280956543,0,0,77,0
2020-06-22,70.4132849099892,0,0,0,0,0
2020-06-22,65.51875915346774,70.4132849099892,0,0,76,0
