Date,Price,Max Price,15% drop,10% drop,5% drop,2% drop
2021-04-07,36.30659866333008,0,0,0,0,0
2021-04-07,34.57771301269531,36.30659866333008,0,0,0,72
2021-04-08,38.12192916870117,0,0,0,0,0
2021-04-08,38.12192916870117,38.12192916870117,0,0,0,0
2021-04-09,40.02370452880859,0,0,0,0,0
2021-04-09,40.02370452880859,40.02370452880859,0,0,0,0
2021-04-12,42.02426910400391,0,0,0,0,0
2021-04-12,42.02426910400391,42.02426910400391,0,0,0,0
2021-04-13,44.12363052368164,0,0,0,0,0
2021-04-13,44.12363052368164,44.12363052368164,0,0,0,0
2021-04-15,46.32178497314453,0,0,0,0,0
2021-04-15,46.32178497314453,46.32178497314453,0,0,0,0
2021-04-16,48.63108062744141,0,0,0,0,0
2021-04-16,48.63108062744141,48.63108062744141,0,0,0,0
2021-04-19,51.05151748657227,0,0,0,0,0
2021-04-19,46.21064041777981,51.05151748657227,0,0,108,0
2021-04-20,53.59545516967773,0,0,0,0,0
2021-04-20,53.59545516967773,53.59545516967773,0,0,0,0
2021-04-22,56.27522659301758,0,0,0,0,0
2021-04-22,56.27522659301758,56.27522659301758,0,0,0,0
2021-04-23,61.89410781860352,0,0,0,0,0
2021-04-23,61.89410781860352,61.89410781860352,0,0,0,0
2021-04-26,61.89410781860352,61.89410781860352,0,0,0,0
2021-04-26,61.89410781860352,61.89410781860352,0,0,0,0
2021-04-27,74.88544464111328,0,0,0,0,0
2021-04-27,74.88544464111328,74.88544464111328,0,0,0,0
2021-04-28,78.62725067138672,0,0,0,0,0
2021-04-28,78.62725067138672,78.62725067138672,0,0,0,0
2021-04-29,78.62725067138672,78.62725067138672,0,0,0,0
2021-04-29,78.62725067138672,78.62725067138672,0,0,0,0
2021-04-30,86.19728759697536,0,0,0,0,0
2021-04-30,78.42964935302734,86.19728759697536,0,0,64,0
2021-05-03,78.42964935302734,86.19728759697536,0,0,64,0
2021-05-03,78.42964935302734,86.19728759697536,0,0,64,0
2021-05-04,73.84811662410104,86.19728759697536,0,135,0,0
2021-05-04,70.79786682128906,86.19728759697536,282,0,0,0
2021-05-05,74.32974243164062,86.19728759697536,0,135,0,0
2021-05-05,67.32775350944007,86.19728759697536,297,0,0,0
2021-05-06,78.03448486328125,86.19728759697536,0,0,64,0
2021-05-06,78.02213115875061,86.19728759697536,0,0,64,0
2021-05-07,81.92447662353516,86.19728759697536,0,0,0,31
2021-05-07,79.52873229414712,86.19728759697536,0,0,63,0
2021-05-10,86.01205444335938,86.19728759697536,0,0,0,0
2021-05-10,86.01205444335938,86.19728759697536,0,0,0,0
2021-05-11,90.30956268310547,0,0,0,0,0
2021-05-11,90.30956268310547,90.30956268310547,0,0,0,0
2021-05-12,94.81702423095703,0,0,0,0,0
2021-05-12,94.81702423095703,94.81702423095703,0,0,0,0
2021-05-14,99.54675506751114,0,0,0,0,0
2021-05-14,95.33568693667041,99.54675506751114,0,0,0,26
2021-05-17,101.6584777832031,0,0,0,0,0
2021-05-17,98.79346576844944,101.6584777832031,0,0,0,25
2021-05-18,106.7339859008789,0,0,0,0,0
2021-05-18,101.0163157468799,106.7339859008789,0,0,49,0
2021-05-19,112.0688400268555,0,0,0,0,0
2021-05-19,109.1667819104576,112.0688400268555,0,0,0,23
2021-05-20,117.6630096435547,0,0,0,0,0
2021-05-20,117.0702503895571,117.6630096435547,0,0,0,0
2021-05-21,123.5412292480469,0,0,0,0,0
2021-05-21,123.5412292480469,123.5412292480469,0,0,0,0
2021-05-24,129.7158203125,0,0,0,0,0
2021-05-24,128.4315022748146,129.7158203125,0,0,0,0
2021-05-25,136.1991424560547,0,0,0,0,0
2021-05-25,136.1991424560547,136.1991424560547,0,0,0,0
2021-05-26,138.9159711785173,0,0,0,0,0
2021-05-26,133.4823303222656,138.9159711785173,0,0,0,19
2021-05-27,130.8149108886719,138.9159711785173,0,0,38,0
2021-05-27,130.8149108886719,138.9159711785173,0,0,38,0
2021-05-28,128.2092132568359,138.9159711785173,0,0,39,0
2021-05-28,128.2092132568359,138.9159711785173,0,0,39,0
2021-05-31,125.6529388427734,138.9159711785173,0,0,40,0
2021-05-31,125.6529388427734,138.9159711785173,0,0,40,0
2021-06-01,123.9857940673828,138.9159711785173,0,81,0,0
2021-06-01,123.1460511528811,138.9159711785173,0,81,0,0
2021-06-02,126.4556350708008,138.9159711785173,0,0,40,0
2021-06-02,121.5159618258476,138.9159711785173,0,82,0,0
2021-06-03,128.9748687744141,138.9159711785173,0,0,39,0
2021-06-03,128.9748687744141,138.9159711785173,0,0,39,0
2021-06-04,128.9748687744141,138.9159711785173,0,0,39,0
2021-06-04,128.9748687744141,138.9159711785173,0,0,39,0
2021-06-07,134.1738739013672,138.9159711785173,0,0,0,19
2021-06-07,134.1738739013672,138.9159711785173,0,0,0,19
2021-06-08,136.8289642333984,138.9159711785173,0,0,0,0
2021-06-08,136.8289642333984,138.9159711785173,0,0,0,0
2021-06-09,139.55810546875,0,0,0,0,0
2021-06-09,139.55810546875,139.55810546875,0,0,0,0
2021-06-10,142.3490295410156,0,0,0,0,0
2021-06-10,136.7672047321601,142.3490295410156,0,0,0,18
2021-06-11,141.5216356050277,142.3490295410156,0,0,0,0
2021-06-11,139.5087127685547,142.3490295410156,0,0,0,0
2021-06-14,142.2872772216797,142.3490295410156,0,0,0,0
2021-06-14,136.7548524098087,142.3490295410156,0,0,0,18
2021-06-15,145.1275939941406,0,0,0,0,0
2021-06-15,145.1275939941406,145.1275939941406,0,0,0,0
2021-06-16,148.0296325683594,0,0,0,0,0
