Date,Value
2022-02-03,868.1207821560889
2022-02-03,821.2481190025543
2022-02-04,851.5200994037618
2022-02-04,820.3204691623827
2022-02-07,858.1603350070312
2022-02-07,811.4829862274022
2022-02-08,838.630058052376
2022-02-08,803.9150036155497
2022-02-09,832.0874258071578
2022-02-09,801.2296120596676
2022-02-10,844.3915163470099
2022-02-10,759.2883126627128
2022-02-11,778.281500395726
2022-02-11,721.1066291941411
2022-02-14,751.4762140661787
2022-02-14,701.1369375067466
2022-02-15,756.7982258388271
2022-02-15,700.4045515908371
2022-02-16,742.1016606532763
2022-02-16,707.9724920473491
2022-02-17,726.6239221010629
2022-02-17,689.5652696769212
2022-02-18,707.9725064073207
2022-02-18,668.9119543296754
2022-02-21,664.0293742576728
2022-02-21,639.9582856001635
2022-02-22,638.444728534745
2022-02-22,591.8161932690214
2022-02-23,679.6048061654195
2022-02-23,600.7025012885665
2022-02-24,766.3192064712802
2022-02-24,610.321126530169
2022-02-25,798.7882575364953
2022-02-25,713.3921171056887
2022-02-28,804.6474168820489
2022-02-28,776.3285150743069
2022-03-02,781.2110424881896
2022-03-02,739.1721351846285
2022-03-03,795.858754097956
2022-03-03,734.3383841492796
2022-03-04,780.2345292438843
2022-03-04,740.3439641989305
2022-03-07,755.6264013526666
2022-03-07,699.5256690361905
2022-03-08,751.6714960101855
2022-03-08,732.3853484996936
2022-03-09,781.0157576007125
2022-03-09,713.8316173041832
2022-03-10,748.7908331265564
2022-03-10,715.9799905175984
2022-03-11,741.6133655515987
2022-03-11,718.7141066200685
2022-03-14,729.8952111765593
2022-03-14,687.4656770036561
2022-03-15,722.6690455628345
2022-03-15,700.0627862346755
2022-03-16,720.6671751376975
2022-03-16,695.2778166640117
2022-03-17,721.3019078553453
2022-03-17,698.2073337446618
2022-03-21,738.4884914509215
2022-03-21,712.8550066236994
2022-03-22,735.1195987197689
2022-03-22,698.6956448100348
2022-03-23,727.258713314444
2022-03-23,705.5312794490577
2022-03-24,780.9181540086821
2022-03-24,710.8044700406301
2022-03-25,764.6103699422488
2022-03-25,716.7611897032064
2022-03-28,725.5497595773392
2022-03-28,690.8347056121092
2022-03-29,710.1209179125066
2022-03-29,682.778528792896
2022-03-30,713.8315692670478
2022-03-30,665.9823943093387
2022-03-31,699.6721608359867
2022-03-31,667.2030759123348
2022-04-01,717.5423165918912
2022-04-01,681.2648652758267
2022-04-04,733.8501489207367
2022-04-04,709.7790589843967
2022-04-05,768.5163851456957
2022-04-05,728.4305042957246
2022-04-06,735.9985202370934
2022-04-06,717.7376988361644
2022-04-07,730.2858385645936
2022-04-07,716.321702818424
2022-04-08,742.3458296319398
2022-04-08,722.620238235448
2022-04-11,751.7202991832006
2022-04-11,728.723411484818
2022-04-12,746.8865820019332
2022-04-12,717.7376679013051
2022-04-13,762.4130986819725
2022-04-13,722.6201639765094
2022-04-18,756.7982462083593
2022-04-18,686.1963056114503
2022-04-19,736.5355131825839
2022-04-19,699.8186191635701
2022-04-20,721.3507609046826
2022-04-20,703.0899407996894
2022-04-21,740.2462966033984
2022-04-21,713.9781103483242
2022-04-22,756.5540507243124
2022-04-22,717.737627986279
2022-04-25,751.915649195376
2022-04-25,719.886007487648
2022-04-26,750.2555620403328
2022-04-26,713.1480365808699
2022-04-27,721.6437181632192
2022-04-27,701.0881140249129
2022-04-28,712.8063025554527
2022-04-28,694.3013530263287
2022-04-29,714.3686250717661
2022-04-29,695.2777930946281
2022-05-02,702.2599485849578
2022-05-02,676.4311457176905
2022-05-04,708.5584005275672
2022-05-04,645.4756319010534
2022-05-05,668.9119545928603
2022-05-05,653.2877337556548
2022-05-06,668.9119571603179
2022-05-06,629.9002186873488
2022-05-09,650.3582052219133
2022-05-09,628.4354580054345
2022-05-10,646.4033093719847
2022-05-10,605.438544331178
2022-05-11,616.8638039761943
2022-05-11,584.9317895226527
2022-05-12,605.3408890611568
2022-05-12,569.5516367798845
2022-05-13,618.1332530431588
2022-05-13,586.8848105512456
2022-05-16,624.9688139593766
2022-05-16,597.6264283486539
2022-05-17,642.5460842267441
2022-05-17,620.1350804629388
2022-05-18,660.172159674069
2022-05-18,624.9688481923207
2022-05-19,625.9453427532935
2022-05-19,606.5126943872104
2022-05-20,643.2296249238331
2022-05-20,617.7914534241864
2022-05-23,674.0386692030124
2022-05-23,625.945363214967
2022-05-24,653.2877343148213
2022-05-24,615.2525097613593
2022-05-25,625.8476987332464
2022-05-25,605.8779802259982
2022-05-26,693.1294693662553
2022-05-26,579.756243309244
2022-05-27,683.5596807909234
2022-05-27,657.4379358464131
2022-05-30,682.1437273063607
2022-05-30,646.452158568567
2022-05-31,668.6678795512894
2022-05-31,645.133918876172
2022-06-01,664.0293911017422
2022-06-01,653.1412382746254
2022-06-02,673.7945493433294
2022-06-02,649.3817033526292
2022-06-03,684.5362205978315
2022-06-03,646.4033660212405
2022-06-06,661.0998422981065
2022-06-06,634.7827834797898
2022-06-07,693.3248556628575
2022-06-07,652.3600864255407
2022-06-08,683.0226105191754
2022-06-08,671.8415152419791
2022-06-09,681.8507432772709
2022-06-09,669.2536917412544
2022-06-10,678.9212326899675
2022-06-10,666.5194952677808
2022-06-13,674.9175323735832
2022-06-13,647.575146149288
2022-06-14,666.8612799078908
2022-06-14,642.2043071216888
2022-06-15,667.2519405362807
2022-06-15,649.3817479637786
2022-06-16,667.1054492687388
2022-06-16,632.7809641768114
2022-06-17,650.8952801733567
2022-06-17,625.9453637867471
2022-06-20,647.9168766502303
2022-06-20,616.1801796025551
2022-06-21,653.5318284318095
