Date,Value
2020-04-17,31.46447231313149
2020-04-17,29.11564562639852
2020-04-20,33.96009427501734
2020-04-20,29.99645111495843
2020-04-21,31.95381185079293
2020-04-21,30.29005987570908
2020-04-22,30.82832997999142
2020-04-22,29.65391666265367
2020-04-23,32.58995143429122
2020-04-23,30.63259694894811
2020-04-24,33.27502035067371
2020-04-24,30.14325298276248
2020-04-27,31.85593997674779
2020-04-27,30.04538877152452
2020-04-28,32.19847764311459
2020-04-28,29.45818068057376
2020-04-29,33.91116219240169
2020-04-29,30.82832790823544
2020-04-30,38.60881627565536
2020-04-30,36.21105638966805
2020-05-04,35.23237034283007
2020-05-04,32.63887492147367
2020-05-05,34.64517192827806
2020-05-05,31.0729989070394
2020-05-06,33.22608993786286
2020-05-06,31.12193257526933
2020-05-07,32.8346180157136
2020-05-07,30.73046249220497
2020-05-08,32.5899479618619
2020-05-08,31.31766842862059
2020-05-11,31.75807164018199
2020-05-11,29.45818015437328
2020-05-12,31.3176654775321
2020-05-12,29.21351020159607
2020-05-13,32.34527952063853
2020-05-13,28.62630704444224
2020-05-14,32.10060931098637
2020-05-14,30.53472738688245
2020-05-15,31.75807413267836
2020-05-15,30.73046200942603
2020-05-18,32.29634406918385
2020-05-18,29.45818087280338
2020-05-19,29.84965222900315
2020-05-19,27.54976061835082
2020-05-20,29.11564356576545
2020-05-20,27.40295865013218
2020-05-21,29.21351168803811
2020-05-21,27.79442915221035
2020-05-22,33.56862434549691
2020-05-22,29.40924660084049
2020-05-26,32.14954297809933
2020-05-26,28.03910005609558
2020-05-27,30.29005709510948
2020-05-27,28.43056910541673
2020-05-28,30.53472758399624
2020-05-28,29.65391666265367
2020-05-29,31.07299901593116
2020-05-29,28.87097546362108
2020-06-01,32.19847808772
2020-06-01,30.68152746250672
2020-06-02,34.10689707743246
2020-06-02,30.73046204050486
2020-06-03,37.87480605697912
2020-06-03,34.05796371841151
2020-06-04,36.45571943744135
2020-06-04,33.96009375282473
2020-06-05,38.07054105869222
2020-06-05,35.4281121159683
2020-06-08,38.95134548692935
2020-06-08,36.94505829945793
2020-06-09,37.58120461184998
2020-06-09,34.98770863246433
2020-06-10,36.89612578473917
2020-06-10,32.93248445172417
2020-06-11,37.18973346104579
2020-06-11,34.74304047018752
2020-06-12,35.77064567617691
2020-06-12,32.29634287151826
2020-06-15,36.21105713314481
2020-06-15,34.74304130342271
2020-06-16,36.79825935347638
2020-06-16,33.76436168125697
2020-06-17,36.11319043502148
2020-06-17,33.27502504111305
2020-06-18,35.72171852323744
2020-06-18,33.9601002742424
2020-06-19,36.89612688005371
2020-06-19,35.23237508757995
2020-06-22,38.16841283839836
2020-06-22,35.37918416278146
2020-06-23,40.90870278389454
2020-06-23,37.23866359155908
2020-06-24,39.29388770005983
2020-06-24,36.11318707311511
2020-06-25,36.89612562460103
2020-06-25,33.4707559409736
2020-06-26,38.16840634487829
2020-06-26,35.42811125140454
2020-06-29,36.21105204714901
2020-06-29,34.25369788243826
2020-06-30,35.52597569088817
2020-06-30,34.20476318448686
2020-07-01,35.1345090696676
2020-07-01,33.91116270558943
2020-07-02,35.23237649971293
2020-07-02,34.35156559387733
2020-07-03,35.08557222841902
2020-07-03,34.35156440997211
2020-07-06,37.48332996525348
2020-07-06,34.40049952269401
2020-07-07,37.09186344812321
2020-07-07,35.52597785381758
2020-07-08,36.6025234143967
2020-07-08,34.49836624912177
2020-07-09,35.42811468980131
2020-07-09,34.44943750905187
2020-07-10,35.47704644144564
2020-07-10,34.25370001243028
2020-07-13,34.74303854483145
2020-07-13,32.54101497508861
2020-07-14,33.22608795814797
2020-07-14,32.34527708364681
2020-07-15,34.10689716225778
2020-07-15,32.78568450394892
2020-07-16,33.27502625083279
2020-07-16,31.70914415590126
2020-07-17,33.03035211138916
2020-07-17,31.90487195351019
2020-07-20,33.27502122565882
2020-07-20,32.44314718836008
2020-07-21,33.71542666502273
2020-07-21,32.44314718836008
2020-07-22,33.32395936629489
2020-07-22,31.80701038682546
2020-07-23,32.73675196996365
2020-07-23,32.14954342998001
2020-07-24,33.12821976701056
2020-07-24,32.39421191042962
2020-07-27,32.44314652050335
2020-07-27,31.80700492858887
2020-07-28,36.06425075371561
2020-07-28,31.17086696950422
2020-07-29,34.00903206745177
2020-07-29,31.80700840840813
2020-07-30,33.17715589891698
2020-07-30,31.80700643602247
2020-07-31,32.58994632218185
2020-07-31,31.41553306852478
2020-08-03,32.14954461091082
2020-08-03,31.12193429488924
2020-08-04,32.54101485161357
2020-08-04,31.41553464911722
2020-08-05,33.71542854252336
2020-08-05,31.46447184564007
2020-08-06,33.76436018049033
2020-08-06,31.66020290778369
2020-08-07,35.18344497746973
2020-08-07,31.95381106595939
2020-08-10,33.47075328228464
2020-08-10,32.19847396181272
2020-08-11,33.76436317851815
2020-08-11,33.03035528333297
2020-08-12,35.42811275218856
2020-08-12,32.39421141777927
2020-08-13,37.18972584694136
2020-08-13,33.2750178630528
2020-08-14,41.10443965178968
2020-08-14,34.79197138716486
2020-08-17,41.544841414335
2020-08-17,37.48333017374135
2020-08-18,39.44068882752141
2020-08-18,37.48333450622152
2020-08-19,40.90869655671349
2020-08-19,38.07053558668387
2020-08-20,40.56616639318916
2020-08-20,38.46200914254815
2020-08-21,41.10443845409557
2020-08-21,39.44068662713937
2020-08-24,41.00657012198238
2020-08-24,39.14708222304506
2020-08-25,40.17469576177218
2020-08-25,38.75561316522884
2020-08-26,38.95134433905207
2020-08-26,36.60252174977613
2020-08-27,41.44697653546282
2020-08-27,38.11947640716684
