Date,Value
2020-04-17,128.9639496187442
2020-04-17,122.4696907731807
2020-04-20,127.1676723272215
2020-04-20,120.6734133038753
2020-04-21,122.5157633867996
2020-04-21,118.3704931970207
2020-04-22,122.4696997347902
2020-04-22,118.0941368382621
2020-04-23,135.4121622733558
2020-04-23,120.6734235225143
2020-04-24,124.3581121082902
2020-04-24,118.8310849034773
2020-04-27,123.4369214969447
2020-04-27,117.955956525249
2020-04-28,127.7664418698999
2020-04-28,119.7522552886941
2020-04-29,143.7026836225787
2020-04-29,120.7655301282797
2020-04-30,140.0640817902726
2020-04-30,122.6539379229291
2020-05-04,121.5945759303531
2020-05-04,112.8434511474868
2020-05-05,117.1268926367332
2020-05-05,108.6981766832424
2020-05-06,114.6857881107091
2020-05-06,104.5529072334577
2020-05-07,113.0277078187752
2020-05-07,104.2765810788837
2020-05-08,107.6849048096456
2020-05-08,99.71677325481969
2020-05-11,105.0135087074926
2020-05-11,100.4076530624271
2020-05-12,102.1578798726731
2020-05-12,97.50596284814789
2020-05-13,105.9346673218479
2020-05-13,98.79559191537554
2020-05-14,105.7504447736207
2020-05-14,98.56530740400666
2020-05-15,101.3288325229631
2020-05-15,98.10473330632337
2020-05-18,100.4076394284333
2020-05-18,90.82745958195987
2020-05-19,93.13039028002433
2020-05-19,86.12949181607765
2020-05-20,93.22250841166347
2020-05-20,87.6033663542213
2020-05-21,101.2366985010631
2020-05-21,91.56440260022228
2020-05-22,99.48648684596323
2020-05-22,92.11711744996595
2020-05-26,97.275651879179
2020-05-26,93.03826687274818
2020-05-27,95.11089871506819
2020-05-27,90.5511054135267
2020-05-28,97.13749753979776
2020-05-28,93.95945979896527
2020-05-29,100.2694611613954
2020-05-29,92.43950772253991
2020-06-01,111.4616869772267
2020-06-01,100.5458124267879
2020-06-02,113.9949309877949
2020-06-02,108.2376112409365
2020-06-03,120.6273450879283
2020-06-03,113.5343308787052
2020-06-04,119.475881285913
2020-06-04,111.0011105142716
2020-06-05,127.7664382788566
2020-06-05,117.1269154978782
2020-06-08,135.4121572352761
2020-06-08,124.3581035834168
2020-06-09,131.5432383904271
2020-06-09,120.6734163927164
2020-06-10,125.0950322088409
2020-06-10,117.449309633287
2020-06-11,123.2526927212161
2020-06-11,111.5538158448083
2020-06-12,118.8310748782558
2020-06-12,111.0932360387273
2020-06-15,119.7522536786643
2020-06-15,115.2845748508637
2020-06-16,119.7061754373255
2020-06-16,112.3368070187942
2020-06-17,117.8177818895791
2020-06-17,112.4289325068141
2020-06-18,117.4493189147604
2020-06-18,112.6131704888585
2020-06-19,124.3580975916824
2020-06-19,115.5609108397464
2020-06-22,128.9639516977163
2020-06-22,125.2792673634959
2020-06-23,126.9373781250861
2020-06-23,123.4369251963856
2020-06-24,128.7336540081238
2020-06-24,120.3970532092869
2020-06-25,121.5485363068331
2020-06-25,118.3704984969015
2020-06-26,123.4369204650099
2020-06-26,118.8310652237782
2020-06-29,132.6486381392045
2020-06-29,122.9763416082209
2020-06-30,128.5954880497018
2020-06-30,123.436924392986
2020-07-01,126.2004154980665
2020-07-01,123.4369027499337
2020-07-02,126.614967801278
2020-07-02,120.8576482936175
2020-07-03,125.0950450782659
2020-07-03,122.0551774697157
2020-07-06,126.2004398674115
2020-07-06,122.6999868993142
2020-07-07,125.2792792099084
2020-07-07,122.9763512832557
2020-07-08,126.7531346772584
2020-07-08,122.6078651950859
2020-07-09,126.9373721195755
2020-07-09,124.8186759164449
2020-07-10,126.108312999588
2020-07-10,121.6867031385414
2020-07-13,124.35809360092
2020-07-13,119.982531048295
2020-07-14,122.6539147021609
2020-07-14,115.7451391358153
2020-07-15,121.8709406279631
2020-07-15,118.8310731546756
2020-07-16,120.9037074716763
2020-07-16,115.1924494346815
2020-07-17,120.1667639957056
2020-07-17,116.1596712226119
2020-07-20,121.5946049030098
2020-07-20,118.9232139025237
2020-07-21,122.5157518287987
2020-07-21,118.9231902922911
2020-07-22,121.5945731267734
2020-07-22,116.2978398276905
2020-07-23,120.0746481588975
2020-07-23,117.8177749416166
2020-07-24,125.2792717492633
2020-07-24,119.7522450544428
2020-07-27,122.3775746431513
2020-07-27,117.9098896097743
2020-07-28,119.6601185002971
2020-07-28,116.2517882918276
2020-07-29,119.7061880988983
2020-07-29,117.4493215932006
2020-07-30,123.4369388958089
2020-07-30,117.7717346976071
2020-07-31,121.5024564826002
2020-07-31,117.449309464634
2020-08-03,121.5485202837745
2020-08-03,117.44931181969
2020-08-04,135.4121446237675
2020-08-04,116.9887235865202
2020-08-05,156.3227287079987
2020-08-05,134.4909770288845
2020-08-06,142.2288174205172
2020-08-06,132.6947046203213
2020-08-07,137.8993060878388
2020-08-07,134.0303904128846
2020-08-10,136.7017599835437
2020-08-10,133.5697844532285
2020-08-11,138.1295804275716
2020-08-11,133.7079570792282
2020-08-12,139.9719361313479
2020-08-12,133.8000930003538
2020-08-13,140.9391984815902
2020-08-13,136.9320980004169
2020-08-14,140.4325549251809
2020-08-14,133.7080019567213
2020-08-17,140.478588939725
2020-08-17,134.9976238545792
2020-08-18,140.4325329984277
2020-08-18,135.5042759903385
2020-08-19,142.7815167087473
2020-08-19,139.096832406586
2020-08-20,145.0383883628053
2020-08-20,138.2677891423369
2020-08-21,152.9143895166004
2020-08-21,144.1632648153492
2020-08-24,152.9144088434688
2020-08-24,144.7620386532267
2020-08-25,150.0126893197784
2020-08-25,143.2420774635879
2020-08-26,151.02602823622
2020-08-26,142.7815481082575
2020-08-27,151.6708089076426
2020-08-27,147.3873691151165
2020-08-28,151.0720719298354
